instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weather_name,weekday_name,month_name,year,temp_actual,atemp_actual,hum_actual,windspeed_actual
9649,2012-02-11,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0,20,20,Spring,Light Rain/Snow,Saturday,Feb,2012,4.92,3.7900000000000005,50.0,32.9975
9650,2012-02-12,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21,Spring,Light Rain/Snow,Sunday,Feb,2012,4.1000000000000005,3.7900000000000005,68.0,26.0027
9651,2012-02-12,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,0,24,24,Spring,Light Rain/Snow,Sunday,Feb,2012,3.2800000000000002,2.275,79.0,31.0009
9652,2012-02-12,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,1,26,27,Spring,Mist,Sunday,Feb,2012,4.1000000000000005,3.0300000000000002,57.99999999999999,39.000699999999995
9653,2012-02-12,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,0,14,14,Spring,Mist,Sunday,Feb,2012,4.1000000000000005,2.275,46.0,46.0022
9654,2012-02-12,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,0,1,1,Spring,Mist,Sunday,Feb,2012,4.1000000000000005,2.275,46.0,47.9988
9655,2012-02-12,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,0,3,3,Spring,Clear,Sunday,Feb,2012,4.1000000000000005,3.7900000000000005,49.0,26.0027
9656,2012-02-12,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,0,2,2,Spring,Clear,Sunday,Feb,2012,4.1000000000000005,3.7900000000000005,49.0,26.0027
9657,2012-02-12,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,0,18,18,Spring,Clear,Sunday,Feb,2012,3.2800000000000002,4.545,53.0,12.998000000000001
9658,2012-02-12,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,0,26,26,Spring,Clear,Sunday,Feb,2012,3.2800000000000002,3.7900000000000005,53.0,16.997899999999998
9659,2012-02-12,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,3,60,63,Spring,Clear,Sunday,Feb,2012,4.1000000000000005,4.545,49.0,19.999499999999998
9660,2012-02-12,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,8,83,91,Spring,Clear,Sunday,Feb,2012,4.92,5.305,42.0,23.9994
9661,2012-02-12,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,3,121,124,Spring,Clear,Sunday,Feb,2012,4.92,5.305,42.0,19.999499999999998
9662,2012-02-12,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,7,133,140,Spring,Clear,Sunday,Feb,2012,5.74,3.7900000000000005,39.0,43.000600000000006
9663,2012-02-12,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,10,128,138,Spring,Clear,Sunday,Feb,2012,6.5600000000000005,6.0600000000000005,40.0,30.002599999999997
9664,2012-02-12,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,9,102,111,Spring,Clear,Sunday,Feb,2012,6.5600000000000005,6.0600000000000005,40.0,35.0008
9665,2012-02-12,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,5,150,155,Spring,Clear,Sunday,Feb,2012,6.5600000000000005,6.0600000000000005,40.0,36.9974
9666,2012-02-12,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,16,148,164,Spring,Clear,Sunday,Feb,2012,8.200000000000001,8.334999999999999,34.0,31.0009
9667,2012-02-12,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,4,83,87,Spring,Clear,Sunday,Feb,2012,7.38,7.575,37.0,27.999299999999998
9668,2012-02-12,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,4,92,96,Spring,Clear,Sunday,Feb,2012,6.5600000000000005,6.0600000000000005,40.0,31.0009
9669,2012-02-12,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,2,78,80,Spring,Clear,Sunday,Feb,2012,6.5600000000000005,6.819999999999999,40.0,19.0012
9670,2012-02-12,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,1,56,57,Spring,Clear,Sunday,Feb,2012,5.74,6.0600000000000005,42.0,22.0028
9671,2012-02-12,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0,36,36,Spring,Clear,Sunday,Feb,2012,5.74,6.0600000000000005,43.0,19.999499999999998
9672,2012-02-12,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,0,28,28,Spring,Clear,Sunday,Feb,2012,5.74,7.575,43.0,11.0014
9673,2012-02-12,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,0,23,23,Spring,Clear,Sunday,Feb,2012,5.74,6.819999999999999,43.0,15.001299999999999
9674,2012-02-13,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9,Spring,Clear,Monday,Feb,2012,5.74,6.819999999999999,46.0,15.001299999999999
9675,2012-02-13,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0,6,6,Spring,Clear,Monday,Feb,2012,4.92,6.0600000000000005,50.0,15.001299999999999
9676,2012-02-13,1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,0,4,4,Spring,Clear,Monday,Feb,2012,5.74,6.819999999999999,46.0,12.998000000000001
9677,2012-02-13,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,0,1,1,Spring,Clear,Monday,Feb,2012,4.92,7.575,54.0,7.0015
9678,2012-02-13,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,0,2,2,Spring,Clear,Monday,Feb,2012,4.92,8.334999999999999,54.0,6.0032
9679,2012-02-13,1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,0,17,17,Spring,Clear,Monday,Feb,2012,4.1000000000000005,6.0600000000000005,57.99999999999999,8.9981
9680,2012-02-13,1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,1,71,72,Spring,Clear,Monday,Feb,2012,4.1000000000000005,5.305,54.0,15.001299999999999
9681,2012-02-13,1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,1,194,195,Spring,Clear,Monday,Feb,2012,4.1000000000000005,5.305,54.0,12.998000000000001
9682,2012-02-13,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,4,413,417,Spring,Clear,Monday,Feb,2012,4.1000000000000005,6.0600000000000005,54.0,8.9981
9683,2012-02-13,1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,7,198,205,Spring,Clear,Monday,Feb,2012,4.92,6.819999999999999,50.0,12.998000000000001
9684,2012-02-13,1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,1,70,71,Spring,Clear,Monday,Feb,2012,5.74,7.575,50.0,8.9981
9685,2012-02-13,1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,5,85,90,Spring,Clear,Monday,Feb,2012,9.02,11.365,37.0,12.998000000000001
9686,2012-02-13,1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,7,111,118,Spring,Clear,Monday,Feb,2012,11.48,12.879999999999999,28.000000000000004,22.0028
9687,2012-02-13,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,11,129,140,Spring,Clear,Monday,Feb,2012,13.120000000000001,15.15,22.0,15.001299999999999
9688,2012-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,10,125,135,Spring,Clear,Monday,Feb,2012,13.940000000000001,17.424999999999997,23.0,7.0015
9689,2012-02-13,1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,10,145,155,Spring,Clear,Monday,Feb,2012,14.76,17.424999999999997,27.0,8.9981
9690,2012-02-13,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,5,206,211,Spring,Clear,Monday,Feb,2012,14.76,17.424999999999997,23.0,12.998000000000001
9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,8,399,407,Spring,Clear,Monday,Feb,2012,14.76,17.424999999999997,23.0,12.998000000000001
9692,2012-02-13,1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,6,399,405,Spring,Clear,Monday,Feb,2012,13.940000000000001,15.909999999999998,25.0,16.997899999999998
9693,2012-02-13,1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263,Spring,Clear,Monday,Feb,2012,13.940000000000001,16.665,25.0,8.9981
9694,2012-02-13,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210,214,Spring,Clear,Monday,Feb,2012,12.299999999999999,15.15,42.0,11.0014
9695,2012-02-13,1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,2,145,147,Spring,Clear,Monday,Feb,2012,11.48,14.395,45.0,8.9981
9696,2012-02-13,1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,3,99,102,Spring,Clear,Monday,Feb,2012,10.66,13.635,56.00000000000001,7.0015
9697,2012-02-13,1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,2,34,36,Spring,Clear,Monday,Feb,2012,11.48,15.909999999999998,41.0,0.0
9698,2012-02-14,1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,0,14,14,Spring,Mist,Tuesday,Feb,2012,10.66,15.15,60.0,0.0
9699,2012-02-14,1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,0,6,6,Spring,Mist,Tuesday,Feb,2012,10.66,15.15,56.00000000000001,0.0
9700,2012-02-14,1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,0,3,3,Spring,Mist,Tuesday,Feb,2012,11.48,15.909999999999998,41.0,0.0
9701,2012-02-14,1,1,2,3,0,2,1,2,0.26,0.303,0.52,0.0,0,3,3,Spring,Mist,Tuesday,Feb,2012,10.66,15.15,52.0,0.0
9702,2012-02-14,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,0,2,2,Spring,Mist,Tuesday,Feb,2012,10.66,13.635,65.0,7.0015
9703,2012-02-14,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,2,20,22,Spring,Mist,Tuesday,Feb,2012,10.66,13.635,65.0,7.0015
9704,2012-02-14,1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0,1,89,90,Spring,Mist,Tuesday,Feb,2012,10.66,15.15,56.00000000000001,0.0
9705,2012-02-14,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,4,276,280,Spring,Mist,Tuesday,Feb,2012,9.84,12.879999999999999,60.0,6.0032
9706,2012-02-14,1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,3,510,513,Spring,Mist,Tuesday,Feb,2012,9.84,14.395,70.0,0.0
9707,2012-02-14,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,6,256,262,Spring,Mist,Tuesday,Feb,2012,10.66,14.395,56.00000000000001,6.0032
9708,2012-02-14,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,8,90,98,Spring,Mist,Tuesday,Feb,2012,10.66,13.635,60.0,8.9981
9709,2012-02-14,1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,5,107,112,Spring,Mist,Tuesday,Feb,2012,12.299999999999999,15.15,45.0,11.0014
9710,2012-02-14,1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,10,162,172,Spring,Mist,Tuesday,Feb,2012,12.299999999999999,14.395,52.0,15.001299999999999
9711,2012-02-14,1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,6,167,173,Spring,Mist,Tuesday,Feb,2012,14.76,16.665,40.0,16.997899999999998
9712,2012-02-14,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,13,111,124,Spring,Clear,Tuesday,Feb,2012,16.400000000000002,20.455000000000002,40.0,15.001299999999999
9713,2012-02-14,1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,7,138,145,Spring,Mist,Tuesday,Feb,2012,17.22,21.21,38.0,30.002599999999997
9714,2012-02-14,1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,15,251,266,Spring,Clear,Tuesday,Feb,2012,17.22,21.21,35.0,19.999499999999998
9715,2012-02-14,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,19,504,523,Spring,Clear,Tuesday,Feb,2012,17.22,21.21,38.0,23.9994
9716,2012-02-14,1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,8,398,406,Spring,Mist,Tuesday,Feb,2012,15.58,19.695,46.0,19.999499999999998
9717,2012-02-14,1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,11,270,281,Spring,Mist,Tuesday,Feb,2012,14.76,17.424999999999997,50.0,11.0014
9718,2012-02-14,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,6,178,184,Spring,Mist,Tuesday,Feb,2012,15.58,19.695,46.0,8.9981
9719,2012-02-14,1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,4,105,109,Spring,Mist,Tuesday,Feb,2012,14.76,18.18,50.0,7.0015
9720,2012-02-14,1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,5,72,77,Spring,Mist,Tuesday,Feb,2012,14.76,18.18,50.0,7.0015
9721,2012-02-14,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,2,55,57,Spring,Mist,Tuesday,Feb,2012,14.76,18.18,50.0,6.0032
9722,2012-02-15,1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0.0,0,22,22,Spring,Clear,Wednesday,Feb,2012,13.120000000000001,17.424999999999997,56.99999999999999,0.0
9723,2012-02-15,1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,0,5,5,Spring,Clear,Wednesday,Feb,2012,13.940000000000001,18.18,53.0,0.0
9724,2012-02-15,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0.0,0,4,4,Spring,Clear,Wednesday,Feb,2012,12.299999999999999,16.665,61.0,0.0
9725,2012-02-15,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,0,3,3,Spring,Clear,Wednesday,Feb,2012,11.48,15.909999999999998,75.0,0.0
9726,2012-02-15,1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,0,1,1,Spring,Clear,Wednesday,Feb,2012,11.48,14.395,70.0,7.0015
9727,2012-02-15,1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,0,25,25,Spring,Clear,Wednesday,Feb,2012,11.48,14.395,70.0,7.0015
9728,2012-02-15,1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,3,92,95,Spring,Clear,Wednesday,Feb,2012,12.299999999999999,15.15,61.0,8.9981
9729,2012-02-15,1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,3,318,321,Spring,Mist,Wednesday,Feb,2012,12.299999999999999,14.395,65.0,12.998000000000001
9730,2012-02-15,1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,7,508,515,Spring,Clear,Wednesday,Feb,2012,13.120000000000001,14.395,61.0,23.9994
9731,2012-02-15,1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,5,226,231,Spring,Clear,Wednesday,Feb,2012,13.120000000000001,15.15,61.0,22.0028
9732,2012-02-15,1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,12,108,120,Spring,Clear,Wednesday,Feb,2012,13.940000000000001,15.15,56.99999999999999,19.999499999999998
9733,2012-02-15,1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,13,125,138,Spring,Clear,Wednesday,Feb,2012,14.76,16.665,53.0,19.0012
9734,2012-02-15,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,11,152,163,Spring,Clear,Wednesday,Feb,2012,15.58,19.695,46.0,26.0027
9735,2012-02-15,1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,11,159,170,Spring,Clear,Wednesday,Feb,2012,16.400000000000002,20.455000000000002,43.0,19.0012
9736,2012-02-15,1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,6,128,134,Spring,Clear,Wednesday,Feb,2012,17.22,21.21,41.0,23.9994
9737,2012-02-15,1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,7,164,171,Spring,Clear,Wednesday,Feb,2012,17.22,21.21,41.0,15.001299999999999
9738,2012-02-15,1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,9,222,231,Spring,Clear,Wednesday,Feb,2012,17.22,21.21,38.0,12.998000000000001
9739,2012-02-15,1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,17,470,487,Spring,Clear,Wednesday,Feb,2012,17.22,21.21,38.0,12.998000000000001
9740,2012-02-15,1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,9,459,468,Spring,Clear,Wednesday,Feb,2012,16.400000000000002,20.455000000000002,40.0,15.001299999999999
9741,2012-02-15,1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311,Spring,Clear,Wednesday,Feb,2012,15.58,19.695,43.0,11.0014
9742,2012-02-15,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,4,207,211,Spring,Clear,Wednesday,Feb,2012,14.76,17.424999999999997,46.0,11.0014
9743,2012-02-15,1,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,8,170,178,Spring,Clear,Wednesday,Feb,2012,13.940000000000001,16.665,53.0,11.0014
9744,2012-02-15,1,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,3,104,107,Spring,Clear,Wednesday,Feb,2012,13.940000000000001,17.424999999999997,49.0,7.0015
9745,2012-02-15,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,4,54,58,Spring,Clear,Wednesday,Feb,2012,13.940000000000001,17.424999999999997,53.0,6.0032
9746,2012-02-16,1,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,1,22,23,Spring,Mist,Thursday,Feb,2012,12.299999999999999,15.15,70.0,8.9981
9747,2012-02-16,1,1,2,1,0,4,1,2,0.3,0.3333,0.7,0.0,0,5,5,Spring,Mist,Thursday,Feb,2012,12.299999999999999,16.665,70.0,0.0
9748,2012-02-16,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7,Spring,Mist,Thursday,Feb,2012,12.299999999999999,15.909999999999998,70.0,6.0032
9749,2012-02-16,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0.0,0,1,1,Spring,Mist,Thursday,Feb,2012,12.299999999999999,16.665,61.0,0.0
9750,2012-02-16,1,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,0,3,3,Spring,Light Rain/Snow,Thursday,Feb,2012,12.299999999999999,15.909999999999998,70.0,6.0032
9751,2012-02-16,1,1,2,5,0,4,1,2,0.3,0.3333,0.7,0.0,0,20,20,Spring,Mist,Thursday,Feb,2012,12.299999999999999,16.665,70.0,0.0
9752,2012-02-16,1,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,4,83,87,Spring,Mist,Thursday,Feb,2012,12.299999999999999,15.909999999999998,70.0,6.0032
9753,2012-02-16,1,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,3,285,288,Spring,Mist,Thursday,Feb,2012,12.299999999999999,15.15,70.0,8.9981
9754,2012-02-16,1,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,9,489,498,Spring,Mist,Thursday,Feb,2012,12.299999999999999,15.909999999999998,70.0,6.0032
9755,2012-02-16,1,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,3,199,202,Spring,Mist,Thursday,Feb,2012,12.299999999999999,15.15,70.0,11.0014
9756,2012-02-16,1,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,2,42,44,Spring,Light Rain/Snow,Thursday,Feb,2012,13.120000000000001,16.665,70.0,8.9981
9757,2012-02-16,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,2,69,71,Spring,Light Rain/Snow,Thursday,Feb,2012,13.120000000000001,16.665,70.0,7.0015
9758,2012-02-16,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,1,44,45,Spring,Light Rain/Snow,Thursday,Feb,2012,13.120000000000001,16.665,76.0,6.0032
9759,2012-02-16,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,2,62,64,Spring,Light Rain/Snow,Thursday,Feb,2012,13.940000000000001,15.909999999999998,71.0,16.997899999999998
9760,2012-02-16,1,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,1,30,31,Spring,Light Rain/Snow,Thursday,Feb,2012,13.120000000000001,15.909999999999998,81.0,12.998000000000001
9761,2012-02-16,1,1,2,15,0,4,1,3,0.34,0.3636,0.76,0.0,3,50,53,Spring,Light Rain/Snow,Thursday,Feb,2012,13.940000000000001,18.18,76.0,0.0
9762,2012-02-16,1,1,2,16,0,4,1,3,0.34,0.3636,0.81,0.0,8,110,118,Spring,Light Rain/Snow,Thursday,Feb,2012,13.940000000000001,18.18,81.0,0.0
9763,2012-02-16,1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0.0,8,281,289,Spring,Light Rain/Snow,Thursday,Feb,2012,13.940000000000001,18.18,87.0,0.0
9764,2012-02-16,1,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,8,345,353,Spring,Light Rain/Snow,Thursday,Feb,2012,13.940000000000001,16.665,87.0,8.9981
9765,2012-02-16,1,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,4,254,258,Spring,Mist,Thursday,Feb,2012,13.120000000000001,15.909999999999998,87.0,11.0014
9766,2012-02-16,1,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,5,211,216,Spring,Mist,Thursday,Feb,2012,13.120000000000001,16.665,87.0,8.9981
9767,2012-02-16,1,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,3,142,145,Spring,Mist,Thursday,Feb,2012,13.940000000000001,17.424999999999997,81.0,7.0015
9768,2012-02-16,1,1,2,22,0,4,1,2,0.32,0.3485,0.81,0.0,3,108,111,Spring,Mist,Thursday,Feb,2012,13.120000000000001,17.424999999999997,81.0,0.0
9769,2012-02-16,1,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,3,70,73,Spring,Clear,Thursday,Feb,2012,13.120000000000001,16.665,81.0,6.0032
9770,2012-02-17,1,1,2,0,0,5,1,2,0.3,0.3333,0.87,0.0,2,32,34,Spring,Mist,Friday,Feb,2012,12.299999999999999,16.665,87.0,0.0
9771,2012-02-17,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0.0,2,16,18,Spring,Mist,Friday,Feb,2012,12.299999999999999,16.665,93.0,0.0
9772,2012-02-17,1,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,1,11,12,Spring,Mist,Friday,Feb,2012,12.299999999999999,15.909999999999998,93.0,7.0015
9773,2012-02-17,1,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,0,1,1,Spring,Mist,Friday,Feb,2012,11.48,14.395,93.0,7.0015
9774,2012-02-17,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,0,1,1,Spring,Mist,Friday,Feb,2012,11.48,13.635,93.0,12.998000000000001
9775,2012-02-17,1,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,0,16,16,Spring,Mist,Friday,Feb,2012,11.48,13.635,93.0,11.0014
9776,2012-02-17,1,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,1,70,71,Spring,Mist,Friday,Feb,2012,11.48,14.395,96.0,8.9981
9777,2012-02-17,1,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,4,222,226,Spring,Mist,Friday,Feb,2012,11.48,14.395,93.0,7.0015
9778,2012-02-17,1,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,4,516,520,Spring,Mist,Friday,Feb,2012,10.66,15.15,100.0,0.0
9779,2012-02-17,1,1,2,9,0,5,1,2,0.26,0.303,1.0,0.0,8,275,283,Spring,Mist,Friday,Feb,2012,10.66,15.15,100.0,0.0
9780,2012-02-17,1,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,13,103,116,Spring,Clear,Friday,Feb,2012,13.940000000000001,15.909999999999998,71.0,19.0012
9781,2012-02-17,1,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,9,133,142,Spring,Clear,Friday,Feb,2012,14.76,16.665,62.0,27.999299999999998
9782,2012-02-17,1,1,2,12,0,5,1,1,0.38,0.3939,0.46,0.3881,21,177,198,Spring,Clear,Friday,Feb,2012,15.58,19.695,46.0,26.0027
9783,2012-02-17,1,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,34,171,205,Spring,Clear,Friday,Feb,2012,16.400000000000002,20.455000000000002,43.0,23.9994
9784,2012-02-17,1,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,33,137,170,Spring,Clear,Friday,Feb,2012,16.400000000000002,20.455000000000002,37.0,23.9994
9785,2012-02-17,1,1,2,15,0,5,1,1,0.42,0.4242,0.35,0.4179,41,180,221,Spring,Clear,Friday,Feb,2012,17.22,21.21,35.0,27.999299999999998
9786,2012-02-17,1,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,56,251,307,Spring,Clear,Friday,Feb,2012,17.22,21.21,32.0,19.999499999999998
9787,2012-02-17,1,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,36,429,465,Spring,Clear,Friday,Feb,2012,17.22,21.21,32.0,22.0028
9788,2012-02-17,1,1,2,18,0,5,1,1,0.4,0.4091,0.35,0.2537,15,362,377,Spring,Clear,Friday,Feb,2012,16.400000000000002,20.455000000000002,35.0,16.997899999999998
9789,2012-02-17,1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,16,266,282,Spring,Clear,Friday,Feb,2012,15.58,19.695,37.0,15.001299999999999
9790,2012-02-17,1,1,2,20,0,5,1,1,0.4,0.4091,0.35,0.194,13,158,171,Spring,Clear,Friday,Feb,2012,16.400000000000002,20.455000000000002,35.0,12.998000000000001
9791,2012-02-17,1,1,2,21,0,5,1,1,0.38,0.3939,0.37,0.194,15,114,129,Spring,Clear,Friday,Feb,2012,15.58,19.695,37.0,12.998000000000001
9792,2012-02-17,1,1,2,22,0,5,1,1,0.36,0.3485,0.4,0.2239,15,92,107,Spring,Clear,Friday,Feb,2012,14.76,17.424999999999997,40.0,15.001299999999999
9793,2012-02-17,1,1,2,23,0,5,1,1,0.36,0.3485,0.4,0.194,10,72,82,Spring,Clear,Friday,Feb,2012,14.76,17.424999999999997,40.0,12.998000000000001
9794,2012-02-18,1,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,5,81,86,Spring,Clear,Saturday,Feb,2012,13.940000000000001,16.665,42.0,11.0014
9795,2012-02-18,1,1,2,1,0,6,0,1,0.32,0.3182,0.49,0.1642,7,38,45,Spring,Clear,Saturday,Feb,2012,13.120000000000001,15.909999999999998,49.0,11.0014
9796,2012-02-18,1,1,2,2,0,6,0,1,0.3,0.2879,0.61,0.2537,6,39,45,Spring,Clear,Saturday,Feb,2012,12.299999999999999,14.395,61.0,16.997899999999998
9797,2012-02-18,1,1,2,3,0,6,0,1,0.28,0.2879,0.65,0.1045,3,15,18,Spring,Clear,Saturday,Feb,2012,11.48,14.395,65.0,7.0015
9798,2012-02-18,1,1,2,4,0,6,0,1,0.26,0.303,0.7,0.0,3,4,7,Spring,Clear,Saturday,Feb,2012,10.66,15.15,70.0,0.0
9799,2012-02-18,1,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,1,1,Spring,Clear,Saturday,Feb,2012,9.84,12.879999999999999,70.0,6.0032
